img,contrast,correlation,energy,dissimilarity,ASM,homogeneity
ISIC_0030852,88.07715451678722,0.970850293700622,0.5721335934784826,1.8633314783899086,0.3273368487866015,0.7437321112171815
ISIC_0030666,264.29795214245974,0.9532550204312682,0.5925332000361536,3.29537748098683,0.3510955931450844,0.7688176074355504
ISIC_0028803,350.22644036356894,0.898873828519232,0.712617111089104,4.059413837877946,0.5078231470169803,0.7889946061866924
ISIC_0031457,606.5197180485994,0.9441589359749899,0.5588330216597319,5.1739194954553875,0.31229434609734646,0.7128818927405375
ISIC_0028166,419.5257466147281,0.9713870466014622,0.5828766799119626,2.93508810981265,0.3397452239851925,0.7924430460040951
ISIC_0033431,675.3124095715079,0.9407010597013207,0.18561749862643187,7.60193656093489,0.03445385579633344,0.4794924883255823
ISIC_0028029,166.91882396586905,0.9823778988411204,0.22298056570338615,2.262136894824708,0.04972033268140211,0.6773332901038719
ISIC_0027490,285.92262659988876,0.9196940343522597,0.4402924472388713,5.149797811166761,0.19385743909559428,0.6076352317638313
ISIC_0025035,175.57708031905025,0.9805777774201765,0.1400315206097683,2.3886625857911334,0.01960882676428397,0.5881011475728286
ISIC_0024432,203.98960489705064,0.938150908794506,0.6340602529831356,2.8492524578000373,0.402032404413038,0.8051403952628836
ISIC_0027535,528.4294156928214,0.9534805249670536,0.1881308740698087,4.372721202003338,0.03539322577827022,0.6821792563477224
ISIC_0031930,659.3569430532368,0.9510654344369475,0.19469714609888134,6.292316824336857,0.037906978699049146,0.540446682611945
ISIC_0028496,363.1834464848821,0.9309314830032287,0.4968894488910188,5.495292153589315,0.2468991244192204,0.6349023961567863
ISIC_0031391,180.19883138564273,0.9628284037012586,0.6966829986408101,2.116175106659247,0.4853672005951509,0.8118794065980965
ISIC_0031622,1032.2261101836393,0.8623587438580729,0.48153331454433734,9.713448339825636,0.23187433301605573,0.6149833503082961
ISIC_0028578,942.5882136894824,0.9061667660969447,0.12594774336885356,12.63682804674457,0.015862834059706593,0.35012383509767075
ISIC_0025450,277.7881914301613,0.9502966220475534,0.7694983989919781,2.815800408087553,0.5921277860512175,0.8208996316552827
ISIC_0030253,1089.4075013912077,0.8954216775938102,0.12234638288009043,8.966240029679096,0.014968637403841687,0.5026802036286746
ISIC_0027571,162.40581710257842,0.9496093684896466,0.761109429313924,2.029256167686886,0.5792875633905671,0.8418182463001039
ISIC_0033877,845.6503468744203,0.9217100228943236,0.4958385440414376,6.444240400667778,0.24585586175713267,0.7432545843328254
ISIC_0025103,520.7488666295678,0.9358622489377348,0.14640444648587989,7.674743090335744,0.02143426195083687,0.39059264319857606
ISIC_0032815,72.76600630680764,0.9742630917613276,0.6984256080103948,1.5318976071229824,0.4877983299246896,0.7910923923249064
ISIC_0030783,535.3594138378779,0.9634440635238086,0.16470510872006275,4.95892413281395,0.02712777283848769,0.5431416681996858
ISIC_0027938,938.7138119087367,0.8050503286602497,0.2704048071566421,11.847434613244298,0.0731187597334208,0.44222175194768215
ISIC_0031610,497.09476905954364,0.9434426527544729,0.15505489578454623,5.756449638286032,0.02404202070675649,0.5223599247243785
ISIC_0031652,256.11261732517164,0.9239865579206269,0.6294805839764833,3.7018809126321655,0.3962458056033744,0.731502674714404
ISIC_0028539,90.73499536264141,0.9633021071676684,0.7086404048380818,1.8414468558708958,0.5021712233690804,0.7924662574426635
ISIC_0024306,160.4952142459655,0.9571697865448777,0.6726611961648803,2.312828788721944,0.4524730848259676,0.7883261381525307
ISIC_0025412,138.86934520497127,0.9707017099872511,0.6115936952086377,2.464507512520868,0.3740468480189561,0.7126619398894493
ISIC_0029585,785.713340753107,0.9483602410688169,0.3300193314397125,6.124930439621592,0.1089127591239148,0.687466668972523
ISIC_0024430,594.9242033017991,0.9157630964690016,0.5844708082857415,5.572958634761639,0.34160612573818794,0.713754511670663
ISIC_0025132,472.7028195140049,0.9322984996875399,0.6036140505481024,4.916508996475608,0.364349922019087,0.7137943815084491
ISIC_0026357,457.34731589686527,0.9477386323423858,0.4882015050635455,5.13892413281395,0.238340709546311,0.6690649439972485
ISIC_0027918,235.0130105731775,0.9691238596473386,0.7315026873264083,1.799892413281395,0.5350961815657571,0.8631892311611646
ISIC_0024660,360.26468187720275,0.964178393889662,0.1807583918589543,3.6182786125023187,0.03267359622743527,0.6289551308735315
ISIC_0027363,808.444941569282,0.8799860099088949,0.5490845654042965,7.132999443516973,0.30149385996522515,0.6872206716274222
ISIC_0032082,202.65323687627526,0.981316792605109,0.22845772121837618,2.458601372658134,0.05219293038429329,0.6580264179021258
ISIC_0026282,795.0001187163795,0.9437599300291057,0.24506039470124913,8.346488592097943,0.060054597051132017,0.4526786176796761
ISIC_0033233,186.8824930439622,0.9726624333750393,0.7133835768623761,1.7009534409200522,0.5089161277369576,0.8796301681895252
ISIC_0033622,214.4684474123539,0.9634127332177883,0.7220045538805089,1.9872602485624185,0.5212905758241927,0.8658316497557367
ISIC_0030230,742.1511482099796,0.9125680034484089,0.7213891182103522,4.617733259135596,0.5204022598723095,0.8271051588442123
ISIC_0031506,624.7650120571321,0.844550946744783,0.37000095335099314,9.814583565201259,0.13690070548064381,0.5016342230799754
ISIC_0028549,185.66703023557784,0.962275409519353,0.761011435714002,1.7318048599517717,0.5791384052874866,0.8596990538909539
ISIC_0025003,435.26587275088093,0.9518281404409521,0.6920948392715806,3.209504730105731,0.47899526654635494,0.8041220239303278
ISIC_0033201,473.08775737340017,0.9604656584880397,0.3179824062445725,4.758423298089407,0.10111281068108836,0.6597491526931911
ISIC_0025505,747.4918679280283,0.9378378450691154,0.5568335640224127,5.56651827119273,0.31006361802190235,0.7289352405481689
ISIC_0030534,318.00615841216836,0.9710134546678568,0.6023825147771973,3.058401038768317,0.3628646941093003,0.75453531050356
ISIC_0030244,595.7377184195883,0.9594053361495268,0.2604548101089248,6.34591726952328,0.06783670810887607,0.5065294571824653
ISIC_0026047,491.1516230754962,0.9507237625972024,0.4220514951870512,4.583268410313485,0.17812746458962553,0.6943217512757928
ISIC_0026019,157.60659617881652,0.9707451573531253,0.5127607874393705,2.644066035985902,0.26292362513544326,0.6877763070775486
ISIC_0026046,226.27643108885178,0.9748335823129374,0.5890218734396333,2.5492784270079762,0.3469467673903354,0.7449569156370066
ISIC_0029639,506.3176701910592,0.95572251264856,0.304386113337031,4.902860322760157,0.09265090599242386,0.6300458095988908
ISIC_0034068,161.37962159154148,0.9774970907593682,0.6237290254034262,1.8780448896308664,0.38903789713070785,0.8098805169562873
ISIC_0031452,320.59379335930254,0.9631363028554433,0.5998975107435182,2.806258579113336,0.35987702339626954,0.7895924860595213
ISIC_0029090,378.03237618252643,0.9182865265537966,0.41665589413495485,5.774168057874235,0.17360213411739872,0.6012179533331861
ISIC_0027749,113.9097310332035,0.9700029507599754,0.6853235085787557,1.7861769616026708,0.46966831141069587,0.7997877434182649
ISIC_0027834,232.32946021146353,0.9839326628942414,0.3544965660309521,3.0593136709330366,0.12566781532773716,0.6269464394291328
ISIC_0028310,615.8989055833797,0.8905245421964605,0.3754892068041702,8.286210350584307,0.1409921444264249,0.5375191668074981
ISIC_0029864,90.667564459284,0.9725937677498533,0.6054235501455351,1.7355221665739193,0.3665376750708232,0.7640266899702304
ISIC_0032417,371.55143016138004,0.9497611770506642,0.71590851983321,3.8639881283620854,0.5125250087697777,0.7809823200920847
ISIC_0030628,168.93647560749395,0.9754102368661051,0.157524321450968,3.168744203301799,0.024813911848587902,0.49939899944988
ISIC_0033299,352.9332591355964,0.979281328087695,0.2948591312829422,6.34222964199592,0.08694190730093136,0.5272801773101794
ISIC_0033763,172.8431867928028,0.9732754643692137,0.7389771532211639,1.577744388796142,0.5460872329828554,0.8877713813107704
ISIC_0027669,166.6323836023001,0.9814122712518623,0.32473198288942373,3.6622259321090698,0.10545086071129697,0.6084337261511498
ISIC_0028324,148.38796883695045,0.9832794959518514,0.1904136138759762,2.35521053607865,0.03625734434930935,0.6287873946269634
ISIC_0030058,491.2075088109813,0.9254195925420798,0.7247182673631927,3.6788350955295854,0.525216567049908,0.8369169909540175
ISIC_0032503,151.5962938230384,0.9727013427886365,0.738502875475381,1.7398664440734557,0.545386497085406,0.8239385331396026
ISIC_0026949,387.12517900204057,0.9416554745302604,0.6372039810764393,4.424900760526805,0.40602891349966325,0.7110062382490857
ISIC_0026731,152.50347987386385,0.9562799770864067,0.6928313786721252,2.217306622148025,0.4800153192727177,0.7909316429726024
ISIC_0024935,582.9805787423484,0.8954331678548896,0.4970957715680961,6.3968651456130585,0.24710420611088077,0.6722536007414098
ISIC_0025137,136.414565015767,0.9564962788030036,0.6747536286384764,2.1822444815433135,0.45529245936079094,0.7767725385578458
ISIC_0029738,182.40033388981635,0.9739910330111045,0.15154606632458992,2.299974030792061,0.02296621021845701,0.6525164815477422
ISIC_0032935,361.30288258208134,0.9544962029837382,0.1469969037570571,4.729504730105732,0.021608089714161508,0.4821349716168547
ISIC_0026383,532.5235689111481,0.9597320346923998,0.1947661648211278,4.6672231496939345,0.03793385895913072,0.5559580146223785
ISIC_0026206,293.95994806158416,0.9754715824286927,0.16452864719841043,2.7309664255240222,0.027069675748939006,0.6806905867735393
ISIC_0031794,303.9892635874605,0.9452706456023591,0.6208811409177162,3.5459321090706726,0.385493391147285,0.7600207249423467
ISIC_0030727,356.73122611760346,0.9254862282899828,0.567139125974137,4.468120942311261,0.32164678821070797,0.7030472828750434
ISIC_0029081,473.378723798924,0.9340771488318805,0.5911316414405627,4.886733444629938,0.34943661751221405,0.6998826831622996
ISIC_0030854,300.8033092190687,0.9615735348763352,0.5935344017008467,3.233656093489148,0.3522830860023821,0.7319370175760378
ISIC_0025777,381.5140196624003,0.9784836236838875,0.2611426238437325,3.4309033574475976,0.06819546998798917,0.6691047394288581
ISIC_0033539,322.66835837506954,0.9280707992303305,0.5899509956519488,5.1367464292339085,0.3480421772707256,0.673632131192571
ISIC_0028573,472.87675755889444,0.9732914544455226,0.33511652383860463,6.034858096828047,0.11230308454967007,0.529979433540315
ISIC_0027959,304.9130105731776,0.968556351238526,0.27601543639534803,3.608265627898349,0.07618452112851443,0.6937502223920481
ISIC_0026355,131.73290298645887,0.9614630716613862,0.604260260819627,2.2341457985531434,0.36513046280580375,0.7692015972825785
ISIC_0034287,84.4901910591727,0.9696336768976322,0.722621497562081,1.7358152476349478,0.5221818287388648,0.7963126812441014
ISIC_0031696,102.55154145798552,0.9682951568326794,0.7048972577242645,1.730328324986088,0.4968801439471881,0.7989795886204071
ISIC_0032497,1177.745809682805,0.8635840268265014,0.305043806698195,12.430862548692264,0.09305172400492574,0.4431049124769527
ISIC_0028220,860.1771767761084,0.88186575557948,0.3829364817506332,9.818282322389168,0.14664034905555304,0.5245280661748559
ISIC_0033895,229.10519755147473,0.9770589322228023,0.19550086807434214,3.214015952513449,0.038220589417821325,0.5567163035108932
ISIC_0027502,838.075933964014,0.9168111444754764,0.5942911027959837,6.710977555184565,0.3531819148624665,0.7235303464596746
ISIC_0027578,325.54243368577255,0.9220104495168546,0.5349888741718627,5.4886625857911335,0.28621309548767715,0.6184577092031286
ISIC_0029124,257.7528584678166,0.9785360031170677,0.4533280570909632,2.6403153403821182,0.20550632734586757,0.7889578776750731
ISIC_0026195,223.65942496753848,0.9548004068483863,0.5517368032857762,3.3346540530513824,0.3044135001000073,0.6889008716186865
ISIC_0025854,420.84614357262103,0.9028090969838448,0.502718895725919,5.985442404006679,0.25272628811988745,0.6505390231520518
ISIC_0030013,340.5232127620107,0.9138826778252137,0.34094308057745576,6.497258393618992,0.1162421841936455,0.5088568991873273
ISIC_0029718,233.52135781858652,0.9785686239597993,0.24197291380349917,2.8253978853644965,0.05855089101455564,0.6500994366419969
ISIC_0028275,1027.4458579113339,0.9247815645072084,0.24768376016842578,9.251415321832685,0.06134724505117026,0.5389664813334126
ISIC_0029988,110.75966611018362,0.9560516126664634,0.5230173427676774,2.738957521795584,0.27354714083576215,0.6942881801897842
ISIC_0029237,82.75730291226118,0.9807243670763099,0.7590842743936103,1.056891114820998,0.5762089356316739,0.8599773069213349
ISIC_0029848,484.691504359117,0.9324375072688732,0.6142262784093113,4.498033759970322,0.37727392108855284,0.7327519991827287
ISIC_0028623,328.24253014283056,0.9639614299400404,0.6199185029004038,3.353826748284177,0.38429895023827804,0.7578523261545297
ISIC_0031695,242.6985383045817,0.9815304669220648,0.17731939695909402,3.214813578185865,0.03144216853793676,0.541907912396695
ISIC_0030858,651.4402374327583,0.9583023395280963,0.23637340359609615,5.284897050639955,0.05587238592760296,0.6451494878778811
ISIC_0025572,350.53507698015216,0.9455019616827397,0.43211197767324955,4.687523650528659,0.18672076124868692,0.6231081599932164
ISIC_0028059,477.2342830643664,0.9458309467670538,0.6295046277839208,3.773700612131329,0.3962760764013727,0.7949852258441218
ISIC_0026023,612.8192691522911,0.953968825608188,0.5380843767976554,4.157039510294937,0.28953479655372116,0.7975418290119464
ISIC_0032574,627.0333852717491,0.9335102558709029,0.2930740094693021,7.2801075867186045,0.08589237502641257,0.6009253099244372
ISIC_0027130,1075.6980040808755,0.905696897675828,0.17063343805132394,12.708703394546463,0.029115770181215007,0.3279970624543255
ISIC_0029187,269.14470784641065,0.9715283936442665,0.565178784497554,2.414973103320348,0.31942705844613256,0.8342528498009256
ISIC_0031298,830.8213355592655,0.9538784638800809,0.34366490312347037,6.149519569653127,0.11810556563886429,0.6667798699850442
ISIC_0031775,525.3024893340754,0.8833991845886846,0.586449053933532,5.673188647746245,0.34392249285953475,0.7059886753470478
ISIC_0025487,351.9227045075126,0.9377459559730401,0.3707388353624797,5.511381932851051,0.13744728404592782,0.5465135052145099
ISIC_0030809,339.70019662400296,0.9512583175483071,0.6295035876369474,3.767924318308292,0.3962747668477879,0.7367518805421023
ISIC_0033940,82.15816731589686,0.9886499144586144,0.23022484947003635,1.5174921164904471,0.0530034813135009,0.7269221167611086
ISIC_0031683,923.6276423669082,0.7962607880406366,0.5620429611601551,9.571170469300691,0.3158922901896756,0.6542010587184365
ISIC_0025828,169.18827675755884,0.975733386959894,0.15323133263132896,3.022986458913003,0.02347984129997298,0.5362703927416411
ISIC_0031082,239.79353737711,0.9817503056601323,0.24001538214411003,2.8796067519940642,0.05760738366578318,0.6581726268098933
ISIC_0030799,61.99456872565389,0.9720325719022923,0.6695632937199156,1.3717455017621965,0.44831500429706206,0.801782759051288
ISIC_0032905,172.8256427378965,0.9870578609130828,0.26839283592662017,2.782066406974587,0.07203471437673364,0.5924401882522118
ISIC_0030686,351.02162864032647,0.9622534934242134,0.6802278380894017,2.6048970506399556,0.4627099117117813,0.8357712205194829
ISIC_0027732,601.5381153774811,0.9432021113938873,0.14680155484625376,5.573982563531813,0.021550696505277654,0.5142555600635323
ISIC_0032987,707.9188350955295,0.9127506181682732,0.4495903822908082,7.61139677239844,0.20213151184839506,0.5759836690036433
ISIC_0030871,280.6492376182527,0.9719951750351451,0.570438394829405,2.9755815247634954,0.32539996229554813,0.7111736480055186
ISIC_0029095,1445.5197106288254,0.8610213160710646,0.4902001888976511,11.901294750510107,0.24029622519529284,0.616674403957698
ISIC_0030825,763.4622630309773,0.9443318291846357,0.2646420951210072,7.541803005008346,0.07003543851003624,0.5402427894545463
ISIC_0024850,485.8623112595065,0.9105237365469624,0.49462453439249293,6.249586347616396,0.24465343002299042,0.6327453762874301
ISIC_0025014,450.4607642366907,0.9398478991096837,0.42417489304422973,5.614086440363568,0.17992433988908374,0.6044087712293004
ISIC_0030932,736.9482396586903,0.8861165166921103,0.45052600433162293,8.574067890929324,0.20297368057901752,0.5803753717361048
ISIC_0029360,765.8933926915228,0.9136855470302303,0.5834145770968333,6.43731404192172,0.3403725687690769,0.7037523556367504
ISIC_0030720,569.6257391949546,0.9409010624344057,0.5019681765057193,4.855848636616583,0.25197205022447705,0.7394200822338546
ISIC_0030767,1002.9130662214802,0.9285948012544776,0.18773360593255295,9.71010573177518,0.03524390679643908,0.4550532081529783
ISIC_0024463,543.78550918197,0.9284590568520508,0.4638905709045073,6.154390651085143,0.21519446177410972,0.6343877534872422
ISIC_0029906,453.3799332220367,0.9369632988371066,0.5533856284431582,4.730643665368206,0.3062356537674292,0.6973371873145287
ISIC_0030649,488.9888814691152,0.9483878521491701,0.6168403211554676,3.978041179744018,0.38049198180318045,0.7822341857158458
ISIC_0033448,622.4857466147281,0.9328910280142036,0.2012402215000573,6.061483954739381,0.04049762674939213,0.5971799436773522
ISIC_0027311,115.43499165275459,0.9395850274037383,0.63375124350287,3.6315785568540164,0.401640638641434,0.6860655178820184
ISIC_0028314,1148.6381710257833,0.9085792063252759,0.4324798097860811,9.106121313299944,0.18703878587260486,0.5953821710577403
ISIC_0026936,411.3350435911704,0.9470094345426116,0.15573086569140898,6.197384529771841,0.02425210252899566,0.4226925617086444
ISIC_0028254,451.12874049341497,0.9475823631440088,0.4990728556692646,5.094223706176961,0.24907371526587466,0.6326911947877544
ISIC_0033794,261.97660174364677,0.9495630699057159,0.6369078199571966,3.3815655722500453,0.4056515711226287,0.7356008574202885
ISIC_0026765,676.5254238545726,0.9417351194833128,0.5723653302458754,5.327056204785755,0.3276020712674701,0.7032408753064544
ISIC_0032764,216.33705063995546,0.9474617644757726,0.6219940227940574,3.2025895010202183,0.3868765643915343,0.7668807989872692
ISIC_0030754,434.2487330736413,0.9034365057154472,0.5473370119061677,6.193203487293639,0.2995778046023724,0.6363140572044516
ISIC_0024708,286.36169912817667,0.9531960705992292,0.571657523428168,3.92637358560564,0.32679232409202646,0.7036266391463467
ISIC_0027683,487.9714487108144,0.9201658851759976,0.5439028207274882,5.437291782600632,0.29583027839531817,0.6872021733656873
ISIC_0030764,403.29249489890555,0.9483437289721405,0.5818848384758891,3.88661101836394,0.3385899652481116,0.7524334899253098
ISIC_0024848,515.5420589872009,0.9596744781217066,0.28019433085056816,5.357254683732146,0.07850886304079764,0.6357995028078447
ISIC_0031640,1480.7429419402708,0.8583966999576126,0.15181665447041517,19.135262474494528,0.023048296574589434,0.252542022951589
ISIC_0029039,503.4598998330551,0.9672409957949082,0.5343593670176471,3.345331107401224,0.28553993311950043,0.8197552162202728
ISIC_0032124,222.4910183639399,0.9673599629352245,0.6254046692746903,2.5187460582452244,0.3911310003505848,0.7717655214923402
ISIC_0031439,161.63600074197737,0.9620032570000601,0.7115302628676561,2.091537748098683,0.5062753149765158,0.8098195957818595
ISIC_0031874,502.4156037840847,0.9510169209493453,0.4594681494512292,4.633886106473753,0.21111098036013712,0.6830975398209113
ISIC_0025072,146.40591355963647,0.9692053491937234,0.6207313657123954,2.2651678723798927,0.3853074283791756,0.7511448611527648
ISIC_0031922,909.4139899833056,0.9280092400957596,0.43450780182536397,7.331289185679836,0.18879702984710978,0.6251033208427954
ISIC_0027519,228.13841587831575,0.9844629676899007,0.2291287876836054,1.725950658504916,0.052500001345358725,0.767330999979419
ISIC_0025876,129.65882767575587,0.9636460900713266,0.6599887895519192,2.315306993136709,0.4355852023342075,0.780367691211886
ISIC_0032942,114.16503802634023,0.9693591083335027,0.6346315998701585,2.1824744945279173,0.40275726755375696,0.7409807334467615
ISIC_0030895,367.6005824522353,0.9459548484064274,0.5925528455419566,3.4987460582452243,0.3511188747598699,0.7688213007503608
ISIC_0032351,215.28769059543683,0.9680300294800785,0.5570924624410932,2.7675941383787785,0.3103520117086809,0.7334161373771633
ISIC_0027369,398.3062289000185,0.920811018489303,0.7395180892306839,3.150361713967724,0.5468870042994017,0.8396598186890326
ISIC_0032581,78.08578371359677,0.9921035602634217,0.18921065670447088,1.5039324800593583,0.03580067261053713,0.6719999371841949
ISIC_0026689,136.27702467074752,0.9877955916927461,0.25265059866524564,2.1724874791318864,0.06383232500590702,0.6653721876062785
ISIC_0033534,264.467419773697,0.9464958787214571,0.637695591463297,3.4090706733444636,0.40665566737172415,0.7359884653026336
ISIC_0028969,241.40022630309767,0.9722225647865802,0.5551313089277131,3.2943906510851413,0.308170770151796,0.6821587758465543
ISIC_0032783,139.9331107401224,0.9645080576547502,0.5517630968715721,2.498853644963828,0.3044425150693078,0.6931619169768349
ISIC_0032543,144.36699684659618,0.9781716950064878,0.697063809307422,2.127241699128176,0.485897954246174,0.7716047031666686
ISIC_0026255,1200.8739454646632,0.8845543562100618,0.10532590866854333,11.057347430903357,0.01109354703685433,0.39723614349701863
ISIC_0028619,136.46720089037285,0.9860239631108,0.21168898542699785,2.980493414950844,0.04481222655111171,0.5527786911514463
ISIC_0032221,874.8445149322946,0.9214333000810794,0.18339006310625866,9.407148951956964,0.033631915246117534,0.45128040494652916
ISIC_0030001,157.63870895937674,0.9779364445998562,0.5754047694156252,2.3170320905212387,0.3310906486662489,0.7213145079071774
ISIC_0026898,80.36467074754219,0.9795260650151623,0.5624895725695591,1.7256946763123724,0.3163945192494853,0.7452890662672736
ISIC_0030835,33.521417176776104,0.9964171856404331,0.3831984095134335,1.7509181969949916,0.14684102105362506,0.6424894777172141
ISIC_0033143,220.28589872008905,0.9455132615762875,0.6663686102004585,3.2229641995919125,0.4440471246604905,0.7431312227852163
ISIC_0028355,485.22271934705986,0.924493184435731,0.49979161814007805,5.674576145427565,0.24979166156307758,0.6760598648864417
ISIC_0025022,156.57800037098866,0.9517165056644948,0.5285471424163133,3.0758523465034306,0.27936208175645055,0.6776380913856527
ISIC_0028651,587.2357262103505,0.9508878759332073,0.2685852083208303,6.538727508810981,0.07213801412874384,0.5034248745217759
ISIC_0032233,379.50222593210896,0.9630988640658824,0.5957304678520495,3.639306251159339,0.3548947903272218,0.7305481118332346
ISIC_0033893,287.7471675013912,0.9531429232288338,0.5682453357863445,3.3500315340382114,0.32290276164293547,0.7373525761143757
ISIC_0029294,652.5617770358006,0.897045027494822,0.6482963465420944,5.2523056946763145,0.4202881529398274,0.7725619829678221
ISIC_0024435,547.9395140048229,0.9131956167888619,0.44261477063001864,6.800608421443146,0.195907835179864,0.6235219188965929
ISIC_0033109,493.2131923576331,0.9519695683578813,0.19859519071078988,5.267134112409572,0.039440049773455,0.5450145416784341
ISIC_0029296,549.0249675384903,0.9661962513195215,0.2784870095487041,4.677529215358932,0.07755501448738002,0.5871536552238695
ISIC_0026380,126.17581153774813,0.9882842139751057,0.20314954107479868,1.5923947319606755,0.04126973603890132,0.7105640497053417
ISIC_0028816,470.40107957707295,0.9688767089835127,0.29226139787425126,4.982878872194398,0.0854167246874114,0.6028125821953677
ISIC_0027351,283.27946577629376,0.9701159480400007,0.17679981836559835,3.650113151548878,0.03125817577410857,0.5514176811793683
ISIC_0026840,226.89383045817104,0.9364503099459478,0.6578725027371165,2.961016508996476,0.4327962298575974,0.7773941502953365
ISIC_0030248,110.06241513633834,0.9805786205355796,0.6848801067770413,1.53899462066407,0.46906076065893143,0.8008891274190113
ISIC_0025001,834.413756260434,0.8603978424910669,0.5428444666337495,8.129386013726581,0.29468011495487995,0.672968111216038
